product_id,category,title,brand,region_id,vendor_name,vendor_locality,platform,seller_type,base_rupees,base_unit,base_rupees_per_canonical,unit_canonical,gst_treatment,gst_rate_pct,hsn,freight_rupees,handling_rupees,loading_rupees,landed_rupees_per_canonical,landed_rupees_per_trade_unit,moq_qty,moq_unit,stock_state,lead_time_days,cert_state,cert_ref,qco_regulated,rating,review_count,distance_km,vehicle_class,freight_basis,fetched_at,source_url
p_b56eedafe17c318a,cement,Unbranded OPC 53 grade cement — 50 kg bag,,hyderabad,Manju Marketing,"Jubilee Hills, Hyderabad",IndiaMART,dealer,335.00,bag,335.00,bag,EXCL,18,2523,18.50,12.50,2.00,286.20,286.20,,,unknown,,NOT_DECLARED,,1,4.5,34,30.83,lcv,computed,2026-08-05T06:13:00.185Z,https://www.indiamart.com/proddetail/anjani-gold-opc-53-2852884024333.html
p_b56eedafe17c318a,cement,Unbranded OPC 53 grade cement — 50 kg bag,,hyderabad,Mahalaxmi Traders,Hyderabad,IndiaMART,dealer,215.00,bag,215.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,NOT_DECLARED,,1,,,13.19,lcv,seeded_fallback,2026-08-01T13:27:19.336Z,https://www.indiamart.com/proddetail/suvarna-opc-cement-22317968630.html
p_b56eedafe17c318a,cement,Unbranded OPC 53 grade cement — 50 kg bag,,hyderabad,PSK Building Solutions Pvt. Ltd.,Hyderabad,IndiaMART,dealer,330.00,bag,330.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,NOT_DECLARED,,1,,,10.1,lcv,seeded_fallback,2026-08-01T13:29:00.252Z,https://www.indiamart.com/proddetail/mpl-opc-53-grade-cement-2849011774655.html
p_b56eedafe17c318a,cement,Unbranded OPC 53 grade cement — 50 kg bag,,hyderabad,Asian Enterprises,Hyderabad,IndiaMART,dealer,300.00,bag,300.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,NOT_DECLARED,,1,3.8,12,29.77,lcv,seeded_fallback,2026-08-05T06:18:11.173Z,https://www.indiamart.com/proddetail/suvarna-cement-24277454173.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,BigBMart,Hyderabad,BigBMart,platform,299.00,bag,299.00,bag,INCL,18,2523,22.67,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,37.78,lcv,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/dalmia-vajram-ppc-cement/
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,G S R Marketig Limited,"Nallakunta, Hyderabad",IndiaMART,dealer,300.00,bag,300.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,23.11,lcv,computed,2026-08-02T10:29:29.846Z,https://www.indiamart.com/proddetail/dalmia-53-grade-cement-2853258944688.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Nawanirman Materials And Builders Private Limited,Hyderabad,IndiaMART,dealer,250.00,bag,250.00,bag,EXCL,18,2523,24.47,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,40.78,lcv,seeded_fallback,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/dalmia-cement-2859366590688.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Mahalaxmi Traders,Hyderabad,IndiaMART,dealer,215.00,bag,215.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,13.19,lcv,seeded_fallback,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/cement-2858863707973.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Aaral Marketing,Hyderabad,IndiaMART,dealer,280.00,bag,280.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,4.3,93,29.61,lcv,seeded_fallback,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/dalmia-cement-bag-27230145755.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Manju Marketing,"Jubilee Hills, Hyderabad",IndiaMART,dealer,300.00,bag,300.00,bag,EXCL,18,2523,18.50,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,4.5,34,30.83,lcv,computed,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/dalmia-ppc-cement-2852884001830.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,PSK Building Solutions Pvt. Ltd.,Hyderabad,IndiaMART,dealer,330.00,bag,330.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,10.1,lcv,seeded_fallback,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/dalmia-ppc-and-opc-cement-2857222543262.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Tirumala Steel & Cements,Hyderabad,IndiaMART,dealer,330.00,bag,330.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,3.7,55,26.09,lcv,seeded_fallback,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/dalmia-cement-21697771855.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Sri Nidhi Traders,"Kukatpally, Hyderabad",IndiaMART,dealer,330.00,bag,330.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,12.17,lcv,computed,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/dalmia-future-today-cement-2851953491633.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Sri Karthikeya Enterprises,Hyderabad,IndiaMART,dealer,290.00,bag,290.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,2.5,2,28.27,lcv,seeded_fallback,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/dalmia-ppc-cement-2851183335412.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Sri Rama Cement,Hyderabad,IndiaMART,dealer,380.00,bag,380.00,bag,EXCL,18,2523,24.98,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,5,3,41.63,lcv,seeded_fallback,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/dalmia-ppc-cement-2854972963055.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Sree Associates,"Somajiguda, Hyderabad",IndiaMART,dealer,255.00,bag,255.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,4.3,6,23.44,lcv,seeded_fallback,2026-08-05T06:15:51.048Z,https://www.indiamart.com/proddetail/43-grade-dalmia-ppc-cement-2855531519062.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Mahalaxmi Traders,Hyderabad,IndiaMART,dealer,240.00,bag,240.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,13.19,lcv,seeded_fallback,2026-08-02T10:29:36.801Z,https://www.indiamart.com/proddetail/50-kg-dalmia-cement-22512375148.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Sri Vigneshwara Traders,"Vikarabad, Dist. Hyderabad",IndiaMART,dealer,275.00,bag,275.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,3.7,3,16.98,lcv,seeded_fallback,2026-08-05T06:15:58.035Z,https://www.indiamart.com/proddetail/dalmia-ppc-cement-2852356726173.html
p_a89c4cd3569bbb61,cement,Dalmia PPC cement — 50 kg bag,Dalmia,hyderabad,Sri Ganesh Steel & Cements Gandimaisamma,Hyderabad,IndiaMART,dealer,260.00,bag,260.00,bag,EXCL,18,2523,22.54,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,37.57,lcv,seeded_fallback,2026-08-05T06:15:58.035Z,https://www.indiamart.com/proddetail/dalmia-ppc-cement-2857524889333.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,BigBMart,Hyderabad,BigBMart,platform,325.00,bag,325.00,bag,INCL,18,2523,22.67,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,37.78,lcv,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/ultratech-ppc-super-cement/
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Mahalaxmi Traders,Hyderabad,IndiaMART,dealer,215.00,bag,215.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,13.19,lcv,seeded_fallback,2026-08-05T06:18:11.173Z,https://www.indiamart.com/proddetail/all-types-of-cement-2854208357897.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Nawanirman Materials And Builders Private Limited,Hyderabad,IndiaMART,dealer,255.00,bag,255.00,bag,EXCL,18,2523,24.47,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,40.78,lcv,seeded_fallback,2026-08-05T06:12:49.699Z,https://www.indiamart.com/proddetail/ultratech-ppc-cement-2858783000033.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Sri Durga Ambika Traders,Hyderabad,IndiaMART,dealer,300.00,bag,300.00,bag,EXCL,18,2523,23.74,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,39.57,lcv,seeded_fallback,2026-08-05T06:12:46.164Z,https://www.indiamart.com/proddetail/50-kg-ppc-grade-ultratech-cement-2859492721748.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,PSK Building Solutions Pvt. Ltd.,Hyderabad,IndiaMART,dealer,330.00,bag,330.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,10.1,lcv,seeded_fallback,2026-08-05T06:12:56.545Z,https://www.indiamart.com/proddetail/ultratech-ppc-cement-2857222555930.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Sri Venkateshwara Building Materials,Hyderabad,IndiaMART,dealer,250.00,bag,250.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,2,4,29.41,lcv,seeded_fallback,2026-08-01T13:27:08.763Z,https://www.indiamart.com/proddetail/ultratech-cement-ppc-2859154156830.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Dharmanandan Enterprise,Deals in Hyderabad,IndiaMART,dealer,310.00,bag,310.00,bag,EXCL,18,2523,25.19,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,41.98,lcv,seeded_fallback,2026-08-05T06:12:14.910Z,https://www.indiamart.com/proddetail/ultratech-cement-2856829793197.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Mahalaxmi Traders,Hyderabad,IndiaMART,dealer,285.00,bag,285.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,13.19,lcv,seeded_fallback,2026-08-05T06:12:19.040Z,https://www.indiamart.com/proddetail/ultratech-cement-2857783614097.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Telangana Steel,Hyderabad,IndiaMART,dealer,245.00,bag,245.00,bag,EXCL,18,2523,18.65,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,31.08,lcv,seeded_fallback,2026-08-05T06:12:14.910Z,https://www.indiamart.com/proddetail/ultratech-53-grade-super-cement-2856052443962.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Tirumala Steel And Cement Traders,Hyderabad,IndiaMART,dealer,310.00,bag,310.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,4.2,13,19.55,lcv,seeded_fallback,2026-08-05T06:12:14.910Z,https://www.indiamart.com/proddetail/ultratech-ppc-cement-2849391841648.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Sai Ram Steel Traders,"Ecil, Hyderabad",IndiaMART,dealer,320.00,bag,320.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,21.64,lcv,seeded_fallback,2026-08-05T06:12:14.910Z,https://www.indiamart.com/proddetail/50-kg-ultratech-ppc-cement-2854332843433.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Shree Ambica Steel Udyog,Hyderabad,IndiaMART,dealer,265.00,bag,265.00,bag,EXCL,18,2523,19.89,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,33.15,lcv,seeded_fallback,2026-08-05T06:12:14.910Z,https://www.indiamart.com/proddetail/50-kg-ultratech-ppc-cement-2858668597391.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Mahalaxmi Traders,Hyderabad,IndiaMART,dealer,265.00,bag,265.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,13.19,lcv,seeded_fallback,2026-08-01T13:26:34.142Z,https://www.indiamart.com/proddetail/ultratech-ppc-cement-2858863701612.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Aaral Marketing,Hyderabad,IndiaMART,dealer,275.00,bag,275.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,4.3,93,29.61,lcv,seeded_fallback,2026-08-05T06:12:19.040Z,https://www.indiamart.com/proddetail/ultratech-ppc-cement-2858281913691.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Sri Venkatasai Steel House,Hyderabad,IndiaMART,dealer,350.00,bag,350.00,bag,EXCL,18,2523,24.91,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,41.52,lcv,seeded_fallback,2026-08-05T06:12:21.467Z,https://www.indiamart.com/proddetail/50-kg-ultratech-cement-2853229506273.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Nawanirman Materials And Builders Private Limited,Hyderabad,IndiaMART,dealer,275.00,bag,275.00,bag,EXCL,18,2523,24.47,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,40.78,lcv,seeded_fallback,2026-08-05T06:12:21.467Z,https://www.indiamart.com/proddetail/ultratech-portland-cement-2858783000191.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Sri Venkatasai Steel House,Hyderabad,IndiaMART,dealer,395.00,bag,395.00,bag,EXCL,18,2523,24.91,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,41.52,lcv,seeded_fallback,2026-08-01T13:26:34.142Z,https://www.indiamart.com/proddetail/ultratech-weather-plus-cement-2853229698730.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Sri Venkateshwara Building Materials,Hyderabad,IndiaMART,dealer,250.00,bag,250.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,29.41,lcv,seeded_fallback,2026-08-05T06:12:19.040Z,https://www.indiamart.com/proddetail/ultratech-weather-plus-cement-2857913770330.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Sri Tirumala Construction,Hyderabad,IndiaMART,dealer,375.00,bag,375.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,16.03,lcv,seeded_fallback,2026-08-05T06:12:19.040Z,https://www.indiamart.com/proddetail/ultratech-grade-53-ppc-cement-2859594427233.html
p_729593ca732e543d,cement,UltraTech PPC cement — 50 kg bag,UltraTech,hyderabad,Sri Tirumala Construction,Hyderabad,IndiaMART,dealer,320.00,bag,320.00,bag,EXCL,18,2523,18.00,12.50,2.00,286.20,286.20,,,unknown,,BRAND_LICENSED,,1,,,16.03,lcv,seeded_fallback,2026-08-05T06:12:14.910Z,https://www.indiamart.com/proddetail/ultratech-grade-43-ppc-cement-2859594418288.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,BigBMart,Hyderabad,BigBMart,platform,300.00,bag,300.00,bag,INCL,18,2523,22.67,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,37.78,lcv,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/mp-birla-samrat-ppc-cement/
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,Munnalal Bros,"Secunderabad, Dist. Hyderabad",IndiaMART,dealer,215.00,bag,215.00,bag,EXCL,18,2523,24.77,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,41.29,lcv,seeded_fallback,2026-08-05T06:18:46.271Z,https://www.indiamart.com/proddetail/mp-birla-samrat-cement-2855549959662.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,PSK Building Solutions Pvt. Ltd.,Hyderabad,IndiaMART,dealer,325.00,bag,325.00,bag,EXCL,18,2523,18.00,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,10.1,lcv,seeded_fallback,2026-08-01T04:30:32.126Z,https://www.indiamart.com/proddetail/mp-birla-samrat-advanced-ppc-cement-2848992768733.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,Sri Madhav & Company,"Madhapur, Hyderabad",IndiaMART,dealer,275.00,bag,275.00,bag,EXCL,18,2523,20.81,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,34.69,lcv,seeded_fallback,2026-08-05T06:18:32.283Z,https://www.indiamart.com/proddetail/mp-birla-samrat-cement-2852739708112.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,Sri Venkatasai Steel House,Hyderabad,IndiaMART,dealer,380.00,bag,380.00,bag,EXCL,18,2523,24.91,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,41.52,lcv,seeded_fallback,2026-08-05T06:18:32.283Z,https://www.indiamart.com/proddetail/mp-birla-samrat-cement-23886021812.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,Sri Lakshmi Enterprises,Hyderabad,IndiaMART,dealer,245.00,bag,245.00,bag,EXCL,18,2523,18.00,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,2.5,2,29.76,lcv,seeded_fallback,2026-08-05T06:18:39.209Z,https://www.indiamart.com/proddetail/mp-birla-samrat-ppc-cement-2858960549091.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,Sri Venkateshwara Traders,Hyderabad,IndiaMART,dealer,300.00,bag,300.00,bag,EXCL,18,2523,18.00,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,21.49,lcv,seeded_fallback,2026-08-05T06:18:39.209Z,https://www.indiamart.com/proddetail/50kg-mp-birla-samrat-cement-2854298940033.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,Moin Cement Agencies,"Bahadurpura, Hyderabad",IndiaMART,dealer,460.00,bag,460.00,bag,EXCL,18,2523,18.00,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,24.01,lcv,seeded_fallback,2026-08-05T06:18:32.283Z,https://www.indiamart.com/proddetail/mp-birla-samrat-ppc-cement-2852688644073.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,PSK Building Solutions Pvt. Ltd.,Hyderabad,IndiaMART,dealer,330.00,bag,330.00,bag,EXCL,18,2523,18.00,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,10.1,lcv,seeded_fallback,2026-08-05T06:18:53.192Z,https://www.indiamart.com/proddetail/mp-birla-samrat-cement-2857213738055.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,Aaral Marketing,Hyderabad,IndiaMART,dealer,255.00,bag,255.00,bag,EXCL,18,2523,18.00,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,29.61,lcv,seeded_fallback,2026-08-05T06:18:32.283Z,https://www.indiamart.com/proddetail/mp-birla-samrat-cement-2850786783491.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,PSK Building Solutions Pvt. Ltd.,Hyderabad,IndiaMART,dealer,330.00,bag,330.00,bag,EXCL,18,2523,18.00,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,3.9,35,10.1,lcv,seeded_fallback,2026-08-01T13:33:05.840Z,https://www.indiamart.com/proddetail/mp-birla-samrat-43-grade-cement-2857222409012.html
p_9fca26a5c0aa79d1,cement,MP Birla Samrat PPC cement — 50 kg bag,MP Birla Samrat,hyderabad,Sri Venkateshwara Building Materials,Hyderabad,IndiaMART,dealer,230.00,bag,230.00,bag,EXCL,18,2523,18.00,12.50,2.00,292.97,292.97,,,unknown,,BRAND_LICENSED,,1,,,29.41,lcv,seeded_fallback,2026-08-05T06:18:39.209Z,https://www.indiamart.com/proddetail/mp-birla-samrat-advanced-cement-2859116152591.html
