product_id,category,title,brand,region_id,vendor_name,vendor_locality,platform,seller_type,base_rupees,base_unit,base_rupees_per_canonical,unit_canonical,gst_treatment,gst_rate_pct,hsn,freight_rupees,handling_rupees,loading_rupees,landed_rupees_per_canonical,landed_rupees_per_trade_unit,moq_qty,moq_unit,stock_state,lead_time_days,cert_state,cert_ref,qco_regulated,rating,review_count,distance_km,vehicle_class,freight_basis,fetched_at,source_url
p_a95fb5608e6dc9b3,bricks_blocks,Unbranded Red clay brick 230×115×75 mm,,hyderabad,Well Make Refractory Lining Works,Hyderabad,ExportersIndia,dealer,2200.00,piece,2200.00,piece,EXCL,12,6904,1.60,0.57,0.35,,,,,unknown,,NOT_APPLICABLE,,0,,,18.02,6_tyre,seeded_fallback,2026-08-05T06:32:23.644Z,https://www.exportersindia.com/product-detail/acid-resistant-bricks-7543125835.htm
p_f21313af9941f0dd,bricks_blocks,Unbranded block,,hyderabad,Hyderabad Traders,Hyderabad,ExportersIndia,dealer,700.00,piece,700.00,piece,EXCL,18,6810,5.02,0.47,0.35,,,200,Piece,unknown,,NOT_APPLICABLE,,0,,,41.8,tempo,seeded_fallback,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/hanger-bricks-3191593477.htm
p_9b0d6e5da865a870,bricks_blocks,Unbranded Red clay brick 1000×500×500 mm,,hyderabad,Rangoli EPS,Rajendra Nagar,ExportersIndia,dealer,1800.00,piece,1800.00,piece,EXCL,12,6904,90.00,71.25,0.35,,,,,unknown,,NOT_APPLICABLE,,0,,,30.53,10_tyre,seeded_fallback,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/thermocol-bricks-3530887.htm
p_5c5cda2b5961d46b,bricks_blocks,Unbranded block,,hyderabad,Star Refractory Works,"Moosapet, Hyderabad",IndiaMART,dealer,490.00,piece,490.00,piece,EXCL,18,6810,0.90,0.47,0.35,,,,,unknown,,NOT_APPLICABLE,,0,4.3,45,16.3,lcv,seeded_fallback,2026-08-01T10:17:22.778Z,https://www.indiamart.com/proddetail/ceramic-holding-bricks-26488205662.html
p_1466e6a775b149db,bricks_blocks,Unbranded block 230×114×65 mm,,hyderabad,Industrial Ceramics,"Suraram, Hyderabad",IndiaMART,dealer,2500.00,piece,2500.00,piece,EXCL,18,6810,0.90,0.47,0.35,,,,,unknown,,NOT_APPLICABLE,,0,4,5,18.82,lcv,seeded_fallback,2026-08-01T10:17:36.783Z,https://www.indiamart.com/proddetail/refractory-grooved-bricks-5676797312.html
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,BigBMart,Hyderabad,BigBMart,platform,8.00,piece,8.00,piece,INCL,12,6904,1.60,0.54,0.35,4.17,4.17,,,unknown,,NOT_APPLICABLE,,0,,,37.78,6_tyre,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/abp-red-brick/
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,BigBMart,Hyderabad,BigBMart,platform,9.00,piece,9.00,piece,INCL,12,6904,1.60,0.54,0.35,4.17,4.17,,,unknown,,NOT_APPLICABLE,,0,,,37.78,6_tyre,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/karnataka-red-bricks/
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Karimnagar Red Bricks,Bandlaguda Jagir,ExportersIndia,dealer,9.00,piece,9.00,piece,EXCL,12,6904,1.20,0.54,0.35,4.17,4.17,5000,Piece,unknown,,NOT_APPLICABLE,,0,,,31.36,10_tyre,seeded_fallback,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/70mm-rrr-red-clay-brick-8728309.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Rathod Banjara YouTube channel,Attapur,ExportersIndia,dealer,9.00,piece,9.00,piece,EXCL,12,6904,0.80,0.54,0.35,4.17,4.17,15000,Piece,unknown,,NOT_APPLICABLE,,0,,,23.75,10_tyre,seeded_fallback,2026-08-05T06:32:23.644Z,https://www.exportersindia.com/product-detail/pvc-red-brick-9552611261.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Vinod Construction materials,Erragadda,ExportersIndia,dealer,9.80,piece,9.80,piece,EXCL,12,6904,0.80,0.54,0.35,4.17,4.17,15000,Piece,unknown,,NOT_APPLICABLE,,0,,,37.33,10_tyre,seeded_fallback,2026-08-02T10:47:38.604Z,https://www.exportersindia.com/product-detail/rbs-karimnagar-bricks-10-6429164.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Karimnagar bricks,Khairatabad,ExportersIndia,dealer,10.00,piece,10.00,piece,EXCL,12,6904,0.75,0.54,0.35,4.17,4.17,20000,Piece,unknown,,NOT_APPLICABLE,,0,,,27.98,10_tyre,seeded_fallback,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/karimnagar-bricks-3929138711.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,M S Star Refractory Works,Malkajgiri,ExportersIndia,dealer,39.00,piece,39.00,piece,EXCL,12,6904,37.66,8.00,0.35,4.17,4.17,5,Tonne,unknown,,NOT_APPLICABLE,,0,,,39.26,parcel,seeded_fallback,2026-08-05T06:32:23.644Z,https://www.exportersindia.com/product-detail/brown-standard-fire-brick-4343599834.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Red bricks,Hyderabad,ExportersIndia,dealer,8.80,piece,8.80,piece,EXCL,12,6904,1.20,0.54,0.35,4.17,4.17,5000,Piece,unknown,,NOT_APPLICABLE,,0,,,26.01,10_tyre,seeded_fallback,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/rrr-bricks-1136763971.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Bricks Dealers,Attapur,ExportersIndia,dealer,8.00,piece,8.00,piece,EXCL,12,6904,0.75,0.54,0.35,4.17,4.17,12000,Piece,unknown,,NOT_APPLICABLE,,0,,,23.7,10_tyre,seeded_fallback,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/building-red-bricks-6501976.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,C R Bricks and Sads,Ameerpet,ExportersIndia,dealer,9.50,piece,9.50,piece,EXCL,12,6904,0.80,0.54,0.35,4.17,4.17,15000,Barrel,unknown,,NOT_APPLICABLE,,0,,,30.88,10_tyre,computed,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/karimnagar-red-bricks-9785234489.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Karimnagar Red Bricks,Hyderabad,ExportersIndia,dealer,9.50,piece,9.50,piece,EXCL,12,6904,0.75,0.54,0.35,4.17,4.17,16000,Piece,unknown,,NOT_APPLICABLE,,0,,,25.09,10_tyre,seeded_fallback,2026-08-02T10:47:38.604Z,https://www.exportersindia.com/product-detail/pvc-red-clay-brick-9365499298.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Sri Venkateswara Bricks Industries,Hyderabad,ExportersIndia,dealer,10.00,piece,10.00,piece,EXCL,12,6904,1.20,0.54,0.35,4.17,4.17,5000,Piece,unknown,,NOT_APPLICABLE,,0,,,34.71,10_tyre,seeded_fallback,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/bricks-6231375245.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Sri Venkateswara Bricks supplyers,Hyderabad,ExportersIndia,dealer,8.98,piece,8.98,piece,EXCL,12,6904,0.71,0.54,0.35,4.17,4.17,8500,Piece,unknown,,NOT_APPLICABLE,,0,,,38.2,10_tyre,seeded_fallback,2026-08-02T10:47:38.604Z,https://www.exportersindia.com/product-detail/bricks-8782176277.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Sreekar pvt limited,Gopanpally,ExportersIndia,dealer,10.00,piece,10.00,piece,EXCL,12,6904,0.80,0.54,0.35,4.17,4.17,15000,Piece,unknown,,NOT_APPLICABLE,,0,,,10.83,10_tyre,seeded_fallback,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/printed-rajahmundry-light-weight-red-bricks-6039239.htm
p_bc55663a22ef68e7,bricks_blocks,Unbranded Red clay brick 230×110×75 mm,,hyderabad,Sri Sai Refractories,Kukatpally,ExportersIndia,dealer,22.00,piece,22.00,piece,EXCL,12,6904,9.00,0.80,0.35,4.17,4.17,50,Piece,unknown,,NOT_APPLICABLE,,0,,,12.17,tempo,computed,2026-08-06T13:07:06.956Z,https://www.exportersindia.com/product-detail/refractory-brick-6130774.htm
